Idade,Formação,Tempo_Escola,Tempo_profissão,Hrs_semanais,Supervisiona,Licença_2semanas,Licença_ano,MPS,IPPS,IOPS,ISP,CAFC,VSP,ARE,DED,ARS,AED,Engagement,Exaustao,Cinismo,SCV,Saude,TAMesc,Burnout_E
37.0,3.0,18.0,18.0,25.0,2.0,1.0,2.0,6.0,4.33,2.67,6.33,6.5,6.0,4.0,2.6,3.4,4.4,4.78,4.2,1.4,5.0,2.75,5.84,True
27.0,3.0,1.0,1.0,12.0,1.0,1.0,1.0,7.0,6.33,7.0,7.0,7.0,7.0,4.6,3.8,5.0,4.4,6.0,0.75,1.2,6.6,4.75,5.84,False
41.0,2.0,17.0,17.0,4.0,2.0,1.0,1.0,6.67,5.0,6.33,5.33,6.0,6.0,3.8,2.6,3.4,3.2,5.0,1.2,0.2,4.8,3.75,5.84,False
44.6,2.0,9.0,19.0,14.0,1.0,1.0,1.0,5.83,6.0,4.33,6.0,6.0,6.0,4.2,2.4,3.2,2.6,5.0,2.4,0.2,6.2,3.75,5.84,False
31.0,2.0,5.0,7.9,16.0,1.0,1.0,1.0,6.75,6.0,5.33,6.0,6.0,6.33,4.0,2.4,3.2,3.4,4.56,0.2,0.0,2.2,2.0,5.84,False
42.0,3.0,17.0,20.0,4.0,1.0,1.0,1.0,6.33,5.33,5.0,5.0,7.0,4.33,4.0,3.6,3.4,4.0,2.89,4.0,2.0,4.6,3.67,5.84,True
32.0,8.0,2.0,15.0,6.0,2.0,1.0,1.0,7.0,6.33,6.0,6.17,6.5,6.0,4.4,3.0,2.75,4.2,5.89,2.4,0.2,6.6,5.0,5.84,False
33.0,2.0,6.0,10.0,4.0,1.0,1.0,1.0,5.33,4.33,4.0,4.67,5.0,5.0,3.2,2.8,2.8,3.0,4.0,4.4,1.8,5.0,3.0,5.84,True
36.0,7.0,8.0,8.0,8.0,1.0,1.0,1.0,5.92,6.33,4.0,5.5,6.0,6.0,3.4,2.0,1.0,2.6,4.0,4.0,1.0,5.4,2.75,5.84,True
50.0,2.0,10.0,21.0,4.0,1.0,1.0,1.0,6.67,6.0,6.33,6.33,5.5,5.67,4.8,3.2,2.2,4.6,5.0,0.4,0.0,6.0,4.25,5.84,False
37.0,2.0,4.0,7.0,8.0,1.0,1.0,1.0,6.83,5.67,5.0,6.83,4.5,5.0,4.0,3.4,3.0,4.25,4.22,5.2,0.8,4.2,4.5,5.84,True
31.0,7.0,1.0,5.0,6.0,2.0,1.0,1.0,7.0,6.67,6.33,5.33,1.0,5.0,3.8,2.0,2.8,3.6,5.44,0.4,0.0,3.0,5.0,5.84,False
37.0,3.0,3.0,12.2,12.0,1.0,1.0,1.0,6.08,5.33,4.33,5.33,6.0,6.0,4.0,2.6,3.0,3.8,4.78,2.6,1.6,5.6,3.5,5.84,False
37.0,2.0,4.0,10.0,4.0,1.0,1.0,1.0,6.17,4.67,4.0,4.67,4.5,5.33,4.2,2.8,3.2,3.6,5.33,3.6,0.8,4.4,3.75,5.84,True
21.0,6.0,3.0,6.0,26.0,2.0,1.0,1.0,6.83,5.67,4.67,5.5,6.5,4.67,4.4,2.0,3.0,3.0,5.89,1.6,0.4,6.2,4.25,6.209999999999996,False
38.0,1.0,3.0,5.0,10.0,1.0,1.0,1.0,6.75,7.0,6.33,5.67,6.0,6.33,2.8,2.2,2.8,3.0,4.0,2.6,0.0,4.2,1.75,6.209999999999996,False
45.0,2.0,17.0,22.0,43.0,2.0,1.0,1.0,6.0,5.33,6.67,5.67,5.5,4.33,4.0,1.4,3.4,4.0,5.67,2.8,1.2,5.2,2.75,6.209999999999996,False
39.0,2.0,2.0,7.0,50.0,1.0,1.0,2.0,6.67,6.0,5.67,6.83,7.0,6.33,4.2,3.8,3.4,4.6,5.56,3.2,1.2,5.25,4.25,6.209999999999996,False
28.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.67,4.2,2.6,4.4,4.0,5.78,1.2,0.0,6.0,5.0,6.209999999999996,False
28.0,1.0,5.0,12.0,25.0,1.0,1.0,1.0,6.58,5.33,5.0,5.67,6.0,4.33,3.4,3.0,3.6,3.2,5.11,3.0,0.2,6.2,4.0,6.209999999999996,False
31.0,1.0,3.0,6.9,13.0,1.0,1.0,1.0,6.75,6.67,5.33,6.0,6.5,5.67,4.2,4.2,3.2,4.2,5.44,1.6,1.8,4.6,4.0,6.209999999999996,False
40.8,3.0,17.0,20.0,25.0,1.0,1.0,2.0,7.0,7.0,6.0,6.67,6.5,5.67,4.6,3.2,3.4,4.4,5.44,2.4,0.4,6.2,5.0,6.209999999999996,False
45.0,3.0,21.0,22.2,36.0,2.0,1.0,1.0,6.5,6.67,5.67,6.83,7.0,5.67,4.4,3.4,3.2,4.4,5.11,5.4,0.6,5.2,3.25,6.209999999999996,True
27.0,6.0,7.0,6.0,40.0,1.0,1.0,1.0,7.0,7.0,7.0,6.83,6.5,4.0,3.8,2.2,1.2,3.4,5.22,2.0,0.0,6.2,3.0,6.209999999999996,False
38.0,2.0,7.0,10.0,4.0,1.0,1.0,1.0,7.0,6.0,6.67,6.67,6.5,4.67,5.0,2.8,3.2,3.0,5.89,0.2,0.0,5.0,3.75,6.209999999999996,False
42.0,1.0,5.0,12.0,40.0,1.0,1.0,1.0,5.92,5.67,5.67,5.83,5.0,5.67,4.2,2.8,3.4,3.4,5.89,1.4,0.0,4.6,3.75,6.209999999999996,False
50.0,3.0,19.0,32.0,30.0,1.0,1.0,1.0,7.0,6.33,5.67,5.0,7.0,5.0,4.8,3.6,3.6,4.0,5.67,2.8,0.6,4.8,2.5,6.209999999999996,False
47.0,1.0,7.0,9.0,40.0,1.0,1.0,1.0,6.5,7.0,5.67,5.33,6.0,5.67,3.6,2.6,2.8,3.6,5.67,5.2,0.8,5.6,3.0,6.209999999999996,True
38.0,1.0,10.0,10.0,40.0,1.0,1.0,1.0,6.17,5.0,5.0,5.67,5.5,6.0,4.0,3.2,3.0,3.6,5.89,1.4,1.2,5.0,3.25,6.209999999999996,False
44.0,1.0,8.0,4.0,20.0,2.0,1.0,1.0,5.83,5.33,5.67,5.5,6.0,5.0,4.2,3.4,3.0,3.2,5.33,2.6,0.6,6.0,4.5,6.209999999999996,False
23.0,5.0,1.0,1.0,27.5,1.0,1.0,2.0,4.18,5.0,5.67,4.5,6.0,5.0,2.8,2.2,2.8,2.8,2.33,2.2,4.2,4.0,3.25,6.209999999999996,False
54.0,2.0,31.0,32.0,29.0,2.0,1.0,1.0,7.0,7.0,6.0,5.83,7.0,6.0,4.4,2.8,3.6,5.0,5.89,3.4,2.8,4.8,3.5,6.209999999999996,True
27.0,1.0,2.9,5.0,16.0,1.0,1.0,1.0,6.0,5.67,5.67,6.17,6.0,6.0,4.2,2.2,2.8,3.8,4.89,2.8,0.4,4.0,4.0,6.209999999999996,False
32.0,5.0,2.0,2.5,25.5,1.0,1.0,1.0,7.0,4.33,4.33,4.17,5.0,3.67,3.8,2.2,3.0,3.2,4.78,2.2,0.2,5.4,3.5,6.209999999999996,False
28.0,2.0,4.0,4.0,20.0,1.0,1.0,1.0,6.92,6.33,6.0,7.0,3.5,6.33,4.4,3.0,3.8,3.6,5.11,3.2,0.0,7.0,4.0,6.209999999999996,False
46.0,2.0,5.0,17.0,40.0,1.0,1.0,1.0,6.67,5.0,5.67,5.4,6.0,6.0,4.5,2.8,3.4,3.6,5.67,6.0,3.4,3.0,2.0,6.209999999999996,True
49.0,2.0,20.0,25.0,60.0,1.0,1.0,1.0,6.58,5.67,5.67,5.5,6.0,6.0,4.4,3.6,2.6,2.8,5.44,4.0,1.0,3.75,2.75,6.209999999999996,True
34.0,1.0,5.0,10.0,50.0,2.0,1.0,1.0,6.58,5.33,6.67,6.5,3.5,6.0,3.8,2.0,3.4,3.8,5.67,0.8,0.0,6.6,4.5,6.209999999999996,False
41.0,1.0,10.0,16.7,23.0,1.0,1.0,1.0,6.75,7.0,4.0,6.0,4.0,5.33,3.4,3.2,4.2,2.8,5.0,3.4,4.4,3.25,4.25,6.209999999999996,True
19.0,3.6,10.0,3.0,30.0,1.0,1.0,1.0,6.75,6.33,6.0,6.17,6.5,5.67,4.0,3.4,2.6,3.4,5.33,3.6,0.6,4.2,3.25,6.209999999999996,True
25.0,1.0,4.0,2.0,32.0,1.0,1.0,2.0,6.58,5.33,5.0,5.5,5.5,5.0,3.8,4.0,3.0,3.2,4.89,0.4,0.0,6.0,4.0,6.209999999999996,False
34.0,2.0,2.0,10.0,20.0,1.0,1.0,1.0,5.67,5.5,5.33,5.0,3.5,5.33,3.6,2.0,2.2,1.8,5.78,0.6,0.0,5.6,3.5,6.209999999999996,False
36.0,3.0,14.0,16.0,40.0,1.0,1.0,1.0,7.0,6.33,6.33,6.83,7.0,6.67,4.4,2.6,3.8,4.4,5.78,0.2,0.0,6.6,4.25,6.209999999999996,False
30.0,1.0,9.0,6.0,44.0,1.0,1.0,1.0,7.0,6.67,6.67,7.0,7.0,7.0,4.4,2.8,4.2,3.4,5.89,0.6,0.2,5.2,4.5,6.209999999999996,False
42.0,2.0,16.0,17.0,50.0,1.0,1.0,1.0,7.0,6.67,3.67,6.83,7.0,7.0,4.2,4.4,4.2,3.6,3.44,4.6,2.0,5.2,4.5,6.209999999999996,True
29.0,1.0,5.0,5.0,26.0,1.0,1.0,2.0,7.0,6.0,6.33,6.5,7.0,5.67,4.4,2.8,3.2,3.4,5.22,4.0,1.0,6.8,3.25,6.209999999999996,True
38.0,2.0,4.0,20.0,20.0,1.0,2.0,2.0,1.0,1.33,1.0,5.0,7.0,7.0,5.0,4.6,4.0,5.0,5.89,3.2,1.2,7.0,4.75,6.209999999999996,False
48.0,1.0,6.0,18.0,28.0,1.0,1.0,1.0,6.92,6.33,7.0,6.0,7.0,6.0,3.8,3.0,4.2,3.6,4.78,3.0,2.0,5.4,3.75,6.209999999999996,False
40.0,2.0,9.0,16.0,32.0,1.0,1.0,1.0,6.5,6.33,6.0,5.5,7.0,6.0,4.6,3.2,3.2,4.2,6.0,1.2,1.2,6.8,5.0,6.209999999999996,False
28.0,1.0,4.0,6.0,40.0,1.0,1.0,1.0,6.42,6.0,6.0,5.5,5.0,4.33,3.4,1.6,3.0,2.2,5.11,2.2,1.0,5.4,3.75,6.209999999999996,False
34.0,1.0,4.0,6.0,20.0,1.0,1.0,1.0,5.58,6.0,6.0,6.5,6.0,5.0,4.2,2.8,3.4,3.2,5.22,4.8,4.2,4.8,3.75,6.209999999999996,True
35.0,2.0,7.0,15.0,21.0,1.0,1.0,1.0,6.67,6.0,6.0,6.33,6.5,6.0,3.8,1.6,3.4,3.2,6.0,0.4,0.0,7.0,4.0,6.209999999999996,False
28.0,1.0,1.5,5.0,25.0,1.0,1.0,1.0,5.75,6.33,6.33,6.33,5.5,5.33,4.0,2.5,3.2,3.4,5.33,2.4,0.2,4.4,4.25,6.209999999999996,False
31.0,3.0,10.0,13.0,18.0,1.0,1.0,1.0,6.08,6.0,5.67,6.0,6.0,6.0,4.75,3.4,2.4,4.8,3.89,4.2,0.4,6.2,4.25,6.209999999999996,True
51.0,2.0,3.0,20.0,60.0,2.0,1.0,1.0,6.42,6.33,3.0,5.67,4.5,5.33,4.6,2.2,2.6,4.4,5.0,5.4,0.4,4.6,4.5,6.209999999999996,True
31.0,5.0,0.2,5.0,27.3,1.0,1.0,1.0,7.0,6.33,6.0,7.0,7.0,6.0,4.6,2.2,3.2,4.0,5.67,0.4,0.0,6.8,4.25,6.209999999999996,False
41.0,2.0,2.0,17.0,13.0,1.0,1.0,1.0,6.67,6.33,7.0,6.67,6.5,6.0,4.2,3.4,4.0,4.0,6.0,2.0,0.0,6.0,4.0,6.209999999999996,False
32.0,1.0,3.0,6.0,42.25,1.0,1.0,1.0,5.5,5.33,4.67,6.0,5.5,4.67,4.2,1.0,2.25,3.0,5.25,1.2,1.0,5.2,3.5,6.209999999999996,False
32.0,6.0,3.0,4.0,40.0,2.0,1.0,1.0,6.5,6.33,5.33,6.67,6.0,5.67,4.0,4.0,3.4,3.4,5.44,2.0,1.4,5.2,4.75,6.209999999999996,False
27.0,2.0,5.0,9.0,30.7,1.0,1.0,2.0,6.75,6.0,6.0,6.5,2.0,6.0,4.0,3.0,3.4,4.4,5.89,2.8,0.2,6.4,4.5,6.209999999999996,False
22.0,7.0,3.0,3.0,44.0,1.0,1.0,1.0,6.67,6.67,6.0,6.33,7.0,6.0,4.6,3.2,4.0,5.0,5.11,3.4,0.8,5.8,3.0,6.209999999999996,True
22.0,5.0,1.0,6.0,30.0,1.0,1.0,1.0,6.83,4.67,5.0,6.0,5.5,6.0,4.0,3.0,4.2,3.8,5.22,4.6,0.6,5.4,3.0,6.209999999999996,True
23.0,6.0,2.0,5.0,30.0,1.0,1.0,1.0,6.83,5.0,4.67,4.83,4.0,5.0,4.2,2.4,3.2,3.2,4.11,2.2,0.4,3.8,2.25,6.209999999999996,False
35.0,3.0,5.0,10.0,40.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.0,3.2,4.0,4.2,5.56,1.2,0.2,6.2,5.0,6.209999999999996,False
26.0,7.0,10.0,2.0,30.0,1.0,1.0,1.0,7.0,6.67,4.33,5.67,6.0,5.0,4.2,2.5,2.6,3.2,5.78,5.0,0.0,4.6,4.0,6.209999999999996,True
21.0,5.0,2.0,3.0,26.0,2.0,1.0,1.0,6.33,5.33,6.0,5.83,5.0,4.67,3.8,2.0,2.2,2.2,4.0,3.2,0.6,4.8,3.75,6.209999999999996,False
25.0,3.0,2.0,4.0,23.0,1.0,1.0,1.0,6.42,6.33,5.33,6.0,6.0,6.0,4.4,3.4,3.4,5.0,5.33,2.6,0.2,4.6,3.25,6.209999999999996,False
39.0,1.0,8.0,8.0,20.0,2.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,6.0,4.2,2.4,3.6,4.6,6.0,0.2,0.0,6.0,4.0,6.209999999999996,False
38.0,2.0,11.0,11.0,12.0,1.0,1.0,1.0,6.42,5.33,4.33,5.67,7.0,6.0,3.8,2.2,2.4,3.2,6.0,0.8,0.0,6.0,4.0,6.209999999999996,False
46.0,2.0,27.0,27.0,12.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,5.67,4.6,2.4,2.2,5.0,6.0,2.0,0.0,7.0,4.0,6.209999999999996,False
41.0,3.0,12.0,21.0,24.0,2.0,1.0,1.0,6.5,6.67,5.0,5.33,5.0,5.67,4.2,2.2,2.4,3.8,5.67,1.6,0.8,6.2,3.75,6.209999999999996,False
31.0,2.0,5.0,3.0,20.0,1.0,1.0,1.0,6.92,5.67,5.33,6.0,7.0,5.0,3.6,2.6,3.2,3.4,5.22,3.8,0.4,5.8,4.5,6.209999999999996,True
28.0,8.0,4.0,5.0,12.0,1.0,1.0,1.0,6.83,6.67,5.33,5.67,6.0,6.0,4.8,3.6,3.0,4.0,5.22,4.6,2.2,6.0,3.25,6.209999999999996,True
42.0,6.0,7.0,10.0,32.0,1.0,1.0,1.0,6.83,6.67,5.67,7.0,3.5,6.33,4.4,2.4,4.4,5.0,6.0,1.6,0.0,2.4,3.0,6.209999999999996,False
29.0,5.0,10.0,8.8,6.0,1.0,1.0,1.0,6.5,7.0,7.0,5.5,6.5,4.0,4.8,3.6,2.4,3.6,5.89,2.6,0.6,4.6,5.0,6.209999999999996,False
31.0,1.0,5.0,7.0,8.0,1.0,1.0,1.0,6.92,7.0,6.0,7.0,7.0,6.33,4.2,2.6,4.4,4.0,5.78,1.2,0.0,6.0,5.0,6.209999999999996,False
58.0,2.0,19.0,35.0,40.0,2.0,1.0,1.0,7.0,6.33,7.0,6.5,7.0,6.33,4.2,2.8,4.0,4.0,5.89,2.4,0.0,6.0,4.0,6.209999999999996,False
57.0,2.0,38.0,38.0,10.0,1.0,1.0,1.0,7.0,7.0,5.33,7.0,7.0,6.67,4.6,3.6,2.8,4.4,5.67,1.4,0.0,6.0,5.0,6.209999999999996,False
36.0,1.0,6.0,8.0,20.0,1.0,1.0,1.0,6.67,6.0,6.0,6.17,6.5,6.0,3.6,3.0,3.25,3.4,5.67,3.0,0.2,5.6,3.0,6.209999999999996,False
35.0,1.0,2.0,7.0,44.0,1.0,1.0,1.0,7.0,6.0,7.0,6.5,6.0,5.0,3.6,3.6,3.4,3.2,6.0,2.0,2.0,1.8,3.5,6.209999999999996,False
52.0,3.0,21.0,32.0,36.0,1.0,1.0,1.0,6.67,6.33,4.33,6.0,7.0,4.67,4.6,2.8,1.6,4.4,5.33,5.2,1.6,3.0,2.0,6.209999999999996,True
32.0,1.0,4.0,11.1,22.0,1.0,1.0,2.0,6.92,6.33,5.67,5.83,5.0,5.33,4.2,3.2,3.2,3.4,5.0,2.6,0.6,4.8,3.0,6.209999999999996,False
46.0,3.0,23.0,27.0,32.0,2.0,1.0,1.0,7.0,7.0,6.67,7.0,7.0,7.0,4.8,3.0,3.8,5.0,5.67,4.8,0.6,5.2,3.75,6.209999999999996,True
29.0,1.0,1.0,3.0,30.0,1.0,1.0,1.0,7.0,6.67,7.0,6.67,6.0,6.33,4.0,1.6,3.6,4.0,5.43,2.2,0.0,5.0,4.0,6.209999999999996,False
38.0,2.0,6.0,15.0,36.0,2.0,1.0,2.0,6.5,5.0,6.0,5.83,5.5,5.0,3.6,3.0,3.75,3.4,4.89,4.0,0.2,4.4,3.33,6.209999999999996,True
33.0,6.0,4.5,10.0,44.0,1.0,1.0,1.0,6.92,5.67,6.33,5.17,6.5,4.0,4.4,2.0,2.8,4.0,5.56,2.0,0.6,5.6,3.75,6.209999999999996,False
23.0,5.0,0.58,7.0,42.0,1.0,1.0,1.0,6.67,6.33,6.67,5.67,6.0,5.0,4.4,2.0,3.2,3.75,5.56,1.2,1.2,4.6,4.0,6.209999999999996,False
50.0,2.0,21.0,30.0,40.0,2.0,1.0,1.0,6.67,5.67,5.33,5.67,6.0,5.33,4.6,3.5,2.4,3.8,5.67,2.0,1.0,5.6,4.0,6.209999999999996,False
29.0,2.0,0.16,8.0,42.0,2.0,1.0,2.0,6.58,6.0,5.67,6.17,5.5,5.0,4.0,3.6,4.4,4.8,5.22,4.4,4.8,4.8,3.5,6.209999999999996,True
27.0,2.0,5.33,12.0,26.2,1.0,1.0,1.0,6.67,6.67,6.33,6.0,6.0,6.0,4.2,4.0,3.4,3.4,5.44,1.8,0.0,6.2,3.75,6.209999999999996,False
36.0,2.0,2.0,17.0,26.0,1.0,1.0,1.0,6.75,6.67,6.67,6.67,6.5,6.0,4.4,1.75,3.6,3.25,5.44,2.6,1.2,3.4,4.75,6.209999999999996,False
36.0,1.0,0.25,17.0,22.0,1.0,1.0,1.0,7.0,7.0,6.0,6.0,7.0,6.33,4.2,2.2,2.75,3.6,5.78,2.2,0.0,5.4,2.5,6.209999999999996,False
43.0,1.0,12.0,12.0,22.0,1.0,1.0,1.0,7.0,7.0,6.0,6.33,7.0,7.0,4.0,3.0,2.6,3.2,5.22,4.5,1.5,2.8,4.0,6.209999999999996,True
34.0,2.0,4.0,4.0,5.0,2.0,1.0,1.0,6.58,6.0,6.0,6.83,6.0,6.0,4.6,4.0,3.2,3.6,5.33,1.8,1.0,5.4,4.0,6.209999999999996,False
32.0,7.0,2.0,15.0,36.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,4.4,2.8,4.8,4.8,5.67,1.4,0.0,6.0,4.25,6.209999999999996,False
29.0,6.0,3.0,10.0,20.0,1.0,1.0,1.0,6.75,6.33,4.0,5.5,6.0,1.0,3.2,2.0,2.2,2.75,5.67,2.0,2.0,2.4,2.0,6.209999999999996,False
39.0,1.0,0.83,6.0,6.0,1.0,1.0,1.0,6.83,5.67,7.0,7.0,6.0,5.33,3.8,3.8,4.2,4.0,4.33,4.6,1.0,5.4,3.25,6.209999999999996,True
21.0,5.0,0.16,3.0,44.0,1.0,1.0,1.0,6.5,4.67,4.0,4.83,4.0,3.0,4.0,2.4,3.0,3.4,5.0,3.2,0.4,2.6,4.25,6.209999999999996,False
25.0,5.0,0.16,10.0,44.0,1.0,1.0,1.0,6.83,6.67,7.0,6.33,5.5,6.0,4.0,3.2,4.6,4.0,5.67,2.2,1.4,4.0,3.5,6.209999999999996,False
57.0,1.0,7.0,10.0,24.0,2.0,1.0,1.0,6.08,3.0,3.0,5.67,6.5,6.0,3.8,3.0,2.4,2.8,5.78,3.0,0.2,4.6,4.75,6.209999999999996,False
41.0,1.0,8.0,19.0,13.0,1.0,1.0,1.0,7.0,6.33,6.67,7.0,6.0,6.0,4.0,2.2,4.2,3.8,6.0,0.6,0.4,6.8,3.0,6.209999999999996,False
42.0,6.0,3.0,17.0,40.0,1.0,1.0,1.0,6.5,6.33,6.33,7.0,6.5,6.33,3.6,3.4,3.6,4.4,6.0,3.0,0.0,7.0,5.0,6.209999999999996,False
30.0,1.0,3.0,8.0,4.0,1.0,1.0,1.0,7.0,7.0,7.0,6.67,6.0,6.33,4.2,2.5,3.4,3.6,5.89,1.0,0.0,6.8,5.0,6.209999999999996,False
30.0,1.0,8.0,14.0,20.0,1.0,2.0,1.0,5.92,4.33,6.0,6.0,6.0,6.33,3.6,3.4,3.6,3.8,5.0,3.4,1.2,5.6,3.5,6.209999999999996,True
55.0,2.0,32.0,33.0,21.0,1.0,1.0,1.0,7.0,7.0,6.0,6.5,7.0,6.67,5.0,2.8,3.4,5.0,6.0,0.8,0.4,5.8,3.5,6.209999999999996,False
24.0,1.0,2.0,7.0,40.0,1.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,6.0,4.25,3.75,5.0,4.25,4.56,5.0,3.4,5.4,2.25,6.209999999999996,True
28.0,1.0,5.0,6.0,30.0,1.0,1.0,1.0,7.0,6.67,7.0,7.0,7.0,5.0,3.6,2.4,2.4,2.8,4.78,1.0,1.2,6.6,4.0,6.209999999999996,False
37.0,3.0,7.0,9.0,37.0,1.0,1.0,1.0,7.0,6.67,6.0,7.0,6.0,7.0,4.6,2.0,4.0,4.2,5.78,0.8,0.2,7.0,5.0,6.209999999999996,False
41.0,2.0,0.25,23.0,22.0,1.0,1.0,1.0,7.0,5.0,6.33,7.0,7.0,7.0,4.2,1.4,3.2,4.2,5.89,1.6,0.0,6.4,4.0,6.209999999999996,False
24.0,2.0,3.0,7.0,40.0,1.0,1.0,2.0,7.0,6.0,5.33,6.67,6.0,6.0,4.6,2.0,4.0,4.0,5.0,2.2,0.67,5.5,2.0,6.209999999999996,False
23.0,1.0,0.25,6.0,30.0,1.0,1.0,1.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,3.8,4.2,5.0,6.0,0.6,1.0,7.0,4.25,6.209999999999996,False
26.0,1.0,6.0,6.0,52.0,1.0,1.0,1.0,6.25,5.33,6.33,7.0,5.5,6.0,3.8,4.0,2.4,2.6,4.67,1.8,0.4,6.2,4.0,6.209999999999996,False
48.0,2.0,6.0,24.0,44.0,1.0,1.0,1.0,7.0,6.33,7.0,6.5,7.0,6.0,4.6,3.2,4.2,3.6,5.0,5.8,0.6,3.4,4.5,6.209999999999996,True
28.0,1.0,4.0,6.0,16.0,1.0,1.0,1.0,6.83,4.67,5.0,6.0,6.0,5.33,4.2,2.6,3.2,3.8,5.11,2.8,0.6,4.8,3.75,6.209999999999996,False
43.0,3.0,14.0,23.0,23.0,1.0,1.0,1.0,7.0,6.67,5.67,6.17,5.5,5.67,4.2,3.4,2.2,3.6,5.33,1.2,1.0,5.8,4.0,6.209999999999996,False
32.0,2.0,5.0,5.0,20.0,1.0,1.0,1.0,6.92,6.0,6.33,6.17,6.5,6.0,5.0,2.2,3.6,3.6,5.56,1.8,1.2,5.6,3.25,6.209999999999996,False
27.0,2.0,0.16,7.0,44.0,1.0,1.0,1.0,6.42,5.67,6.0,5.5,5.5,6.0,4.0,2.4,2.8,3.0,5.67,2.8,1.2,5.6,4.0,6.209999999999996,False
23.0,1.0,1.0,2.0,35.0,1.0,1.0,1.0,6.33,5.33,7.0,5.83,7.0,6.33,4.4,2.6,3.8,3.6,5.11,3.8,1.4,6.8,3.75,6.209999999999996,True
19.0,1.0,0.16,2.0,6.0,1.0,1.0,1.0,6.92,6.67,6.33,6.17,6.5,6.67,3.6,3.0,3.6,3.33,5.44,2.0,0.2,5.0,4.25,6.209999999999996,False
36.0,2.0,2.0,19.0,20.0,1.0,1.0,1.0,7.0,6.33,7.0,7.0,7.0,6.0,4.4,3.6,4.0,4.4,6.0,2.0,0.0,6.8,4.5,6.209999999999996,False
32.0,3.0,1.0,10.0,60.0,1.0,1.0,1.0,7.0,6.33,6.0,6.5,6.0,6.33,3.6,3.0,3.0,3.4,5.22,5.2,0.4,6.0,4.25,6.209999999999996,True
47.0,2.0,20.0,27.0,44.0,2.0,1.0,1.0,7.0,6.33,6.33,5.0,7.0,5.0,3.8,3.0,4.0,3.8,5.22,3.8,1.4,6.0,3.5,6.209999999999996,True
44.0,1.0,4.0,23.0,37.4,2.0,1.0,1.0,6.75,6.0,6.0,6.17,7.0,5.67,4.4,1.4,4.25,4.0,5.56,4.2,2.2,3.4,2.5,6.209999999999996,True
56.0,1.0,0.08,6.0,6.5,2.0,1.0,1.0,6.55,5.33,5.0,6.33,5.5,5.33,4.0,2.8,4.25,3.6,4.44,5.8,1.5,3.4,4.25,6.209999999999996,True
45.0,1.0,10.0,10.0,4.0,1.0,1.0,1.0,5.88,5.0,5.33,5.0,6.0,6.0,3.8,4.2,2.8,3.0,5.56,2.6,0.4,6.0,4.0,6.209999999999996,False
46.0,2.0,19.0,24.0,42.0,2.0,1.0,1.0,6.75,5.67,5.33,6.0,5.5,5.33,3.8,2.2,3.4,3.2,5.78,1.4,2.0,4.4,4.0,6.209999999999996,False
37.0,2.0,9.0,16.0,21.0,2.0,1.0,1.0,7.0,6.33,6.67,6.83,7.0,7.0,3.6,2.2,3.2,3.0,5.89,1.2,0.0,6.0,4.0,6.209999999999996,False
33.0,6.0,4.0,9.0,30.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,4.0,4.67,4.6,3.0,4.0,3.4,5.0,2.0,1.0,3.4,3.75,6.209999999999996,False
32.0,1.0,6.0,9.0,8.0,1.0,1.0,1.0,6.92,6.67,5.67,5.67,7.0,6.0,4.2,2.6,4.0,4.0,5.89,1.0,0.0,5.2,3.75,6.209999999999996,False
44.0,2.0,9.0,15.0,30.0,1.0,2.0,2.0,7.0,7.0,3.0,7.0,7.0,6.33,4.4,1.6,3.2,4.6,3.89,5.4,2.0,3.0,1.0,6.209999999999996,True
44.0,2.0,11.0,13.0,30.0,1.0,1.0,1.0,6.33,6.33,6.0,6.0,4.0,6.0,4.0,3.2,4.0,4.2,6.0,1.25,0.0,4.8,3.75,6.209999999999996,False
30.0,2.0,8.0,11.0,6.0,2.0,1.0,1.0,5.75,5.67,4.67,5.67,5.5,6.33,4.4,4.4,3.4,4.4,5.67,1.2,0.2,2.8,3.5,1.85,False
37.3,2.5,10.0,1.0,21.0,1.0,1.0,1.0,6.25,6.33,6.0,6.5,6.0,6.67,3.6,3.2,3.4,3.4,5.56,1.0,0.0,5.4,4.0,5.367000000000002,False
49.0,1.0,5.0,25.0,40.0,1.0,1.0,1.0,6.36,6.5,5.67,6.8,7.0,6.33,4.6,2.6,3.8,4.0,5.56,3.6,1.4,6.0,3.25,1.1770000000000005,True
56.0,2.0,26.0,33.0,40.0,2.0,1.0,1.0,5.58,5.33,5.0,5.67,6.5,7.0,4.4,2.6,2.8,3.8,5.78,2.6,0.4,6.0,4.0,5.42,False
37.0,2.0,5.0,7.0,40.0,1.2,1.0,2.0,6.33,6.33,6.0,6.0,6.0,6.0,4.4,3.2,3.8,4.2,5.11,0.8,0.0,4.8,4.0,5.42,False
